trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_199628_b_6369_tn_4,,,2436388,54,,0,0,17503.593404692,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2436389,55,,0,0,17760.8502492594,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,12:48:00,12:48:00,2429236,56,,0,0,18101.0263244201,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2436390,57,,0,0,18316.8168968837,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2436391,58,,0,0,18710.530802133,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,12:51:00,12:51:00,2429237,59,,0,0,18980.356433067,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2440806,60,,0,0,19133.8437020688,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2440802,61,,0,0,19344.4640398462,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2440803,62,,0,0,19727.9472660836,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2440804,63,,0,0,20008.8207895086,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,12:55:00,12:55:00,2429222,64,,0,0,20240.4959643743,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,,,2436395,65,,0,0,20602.9474346209,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_4,13:00:00,13:00:00,2429221,66,,0,0,20942.87873909,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:00:00,13:00:00,2429221,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436348,2,,0,0,204.519662408758,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2440805,3,,0,0,648.886732181985,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:03:00,13:03:00,2429223,4,,0,0,948.664627802391,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436350,5,,0,0,1206.93960524362,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436351,6,,0,0,1405.77530489899,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436352,7,,0,0,1601.76343089734,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436353,8,,0,0,1824.46945531729,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436354,9,,0,0,2018.11240527482,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436355,10,,0,0,2254.63194623765,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:07:00,13:07:00,2429226,11,,0,0,2626.78850306577,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436356,12,,0,0,3109.96865829089,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:12:00,13:12:00,2429225,13,,0,0,3458.51180950899,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436357,14,,0,0,3648.8954317877,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436358,15,,0,0,3846.40106546565,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:14:00,13:14:00,2429224,16,,0,0,4063.71259862936,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436359,17,,0,0,4349.18290001425,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436360,18,,0,0,4649.8979364906,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:17:00,13:17:00,2429227,19,,0,0,5108.12077063067,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436361,20,,0,0,5395.77414604906,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436362,21,,0,0,5942.5839124477,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436363,22,,0,0,6216.76992696602,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:20:00,13:20:00,2429228,23,,0,0,6705.51616861345,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436364,24,,0,0,6942.73250110887,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436365,25,,0,0,7298.47145383137,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:23:00,13:23:00,2429229,26,,0,0,7541.14473007804,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436366,27,,0,0,7773.20916732799,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:26:00,13:26:00,2429230,28,,0,0,8165.65656184289,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436367,29,,0,0,8467.67908424581,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436368,30,,0,0,8652.95856313887,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436369,31,,0,0,8861.19011830645,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436370,32,,0,0,9102.0933307529,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436371,33,,0,0,9338.74903034531,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:29:00,13:29:00,2429231,34,,0,0,9738.78908284315,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436372,35,,0,0,10017.7862153648,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436373,36,,0,0,10329.0253481828,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:34:00,13:34:00,2429232,37,,0,0,11610.6665855453,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436374,38,,0,0,12694.8335980577,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:38:00,13:38:00,2429233,39,,0,0,13083.2753586511,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436375,40,,0,0,13271.0620613277,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436376,41,,0,0,13486.0893751016,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436377,42,,0,0,13668.6764264122,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436378,43,,0,0,13866.9190314204,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436379,44,,0,0,14073.7182276571,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436380,45,,0,0,14384.2519157321,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:42:00,13:42:00,2429234,46,,0,0,14682.6072775471,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436382,47,,0,0,14994.9250406433,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436383,48,,0,0,15312.8382776652,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436384,49,,0,0,15537.8246161722,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436385,50,,0,0,15738.0274896643,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:45:00,13:45:00,2429235,51,,0,0,16180.7289657526,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436386,52,,0,0,16649.0216785818,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436387,53,,0,0,17095.9027594728,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436388,54,,0,0,17503.593404692,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436389,55,,0,0,17760.8502492594,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:48:00,13:48:00,2429236,56,,0,0,18101.0263244201,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436390,57,,0,0,18316.8168968837,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436391,58,,0,0,18710.530802133,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:51:00,13:51:00,2429237,59,,0,0,18980.356433067,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2440806,60,,0,0,19133.8437020688,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2440802,61,,0,0,19344.4640398462,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2440803,62,,0,0,19727.9472660836,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2440804,63,,0,0,20008.8207895086,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,13:55:00,13:55:00,2429222,64,,0,0,20240.4959643743,1,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,,,2436395,65,,0,0,20602.9474346209,0,,,,,1,1,,,,,,,,,,,
t_199628_b_6369_tn_5,14:00:00,14:00:00,2429221,66,,0,0,20942.87873909,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:30:00,14:30:00,2429221,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436348,2,,0,0,204.519662408758,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2440805,3,,0,0,648.886732181985,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:33:00,14:33:00,2429223,4,,0,0,948.664627802391,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436350,5,,0,0,1206.93960524362,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436351,6,,0,0,1405.77530489899,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436352,7,,0,0,1601.76343089734,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436353,8,,0,0,1824.46945531729,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436354,9,,0,0,2018.11240527482,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436355,10,,0,0,2254.63194623765,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:37:00,14:37:00,2429226,11,,0,0,2626.78850306577,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436356,12,,0,0,3109.96865829089,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:42:00,14:42:00,2429225,13,,0,0,3458.51180950899,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436357,14,,0,0,3648.8954317877,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436358,15,,0,0,3846.40106546565,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:44:00,14:44:00,2429224,16,,0,0,4063.71259862936,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436359,17,,0,0,4349.18290001425,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436360,18,,0,0,4649.8979364906,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:47:00,14:47:00,2429227,19,,0,0,5108.12077063067,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436361,20,,0,0,5395.77414604906,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436362,21,,0,0,5942.5839124477,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436363,22,,0,0,6216.76992696602,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:50:00,14:50:00,2429228,23,,0,0,6705.51616861345,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436364,24,,0,0,6942.73250110887,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436365,25,,0,0,7298.47145383137,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:53:00,14:53:00,2429229,26,,0,0,7541.14473007804,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436366,27,,0,0,7773.20916732799,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:56:00,14:56:00,2429230,28,,0,0,8165.65656184289,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436367,29,,0,0,8467.67908424581,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436368,30,,0,0,8652.95856313887,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436369,31,,0,0,8861.19011830645,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436370,32,,0,0,9102.0933307529,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436371,33,,0,0,9338.74903034531,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,14:59:00,14:59:00,2429231,34,,0,0,9738.78908284315,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436372,35,,0,0,10017.7862153648,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436373,36,,0,0,10329.0253481828,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:04:00,15:04:00,2429232,37,,0,0,11610.6665855453,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436374,38,,0,0,12694.8335980577,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:08:00,15:08:00,2429233,39,,0,0,13083.2753586511,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436375,40,,0,0,13271.0620613277,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436376,41,,0,0,13486.0893751016,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436377,42,,0,0,13668.6764264122,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436378,43,,0,0,13866.9190314204,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436379,44,,0,0,14073.7182276571,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436380,45,,0,0,14384.2519157321,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:12:00,15:12:00,2429234,46,,0,0,14682.6072775471,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436382,47,,0,0,14994.9250406433,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436383,48,,0,0,15312.8382776652,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436384,49,,0,0,15537.8246161722,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436385,50,,0,0,15738.0274896643,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:15:00,15:15:00,2429235,51,,0,0,16180.7289657526,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436386,52,,0,0,16649.0216785818,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436387,53,,0,0,17095.9027594728,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436388,54,,0,0,17503.593404692,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436389,55,,0,0,17760.8502492594,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:18:00,15:18:00,2429236,56,,0,0,18101.0263244201,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436390,57,,0,0,18316.8168968837,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436391,58,,0,0,18710.530802133,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:21:00,15:21:00,2429237,59,,0,0,18980.356433067,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2440806,60,,0,0,19133.8437020688,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2440802,61,,0,0,19344.4640398462,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2440803,62,,0,0,19727.9472660836,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2440804,63,,0,0,20008.8207895086,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:25:00,15:25:00,2429222,64,,0,0,20240.4959643743,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,,,2436395,65,,0,0,20602.9474346209,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_1,15:30:00,15:30:00,2429221,66,,0,0,20942.87873909,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:30:00,15:30:00,2429221,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436348,2,,0,0,204.519662408758,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2440805,3,,0,0,648.886732181985,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:33:00,15:33:00,2429223,4,,0,0,948.664627802391,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436350,5,,0,0,1206.93960524362,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436351,6,,0,0,1405.77530489899,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436352,7,,0,0,1601.76343089734,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436353,8,,0,0,1824.46945531729,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436354,9,,0,0,2018.11240527482,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436355,10,,0,0,2254.63194623765,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:37:00,15:37:00,2429226,11,,0,0,2626.78850306577,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436356,12,,0,0,3109.96865829089,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:42:00,15:42:00,2429225,13,,0,0,3458.51180950899,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436357,14,,0,0,3648.8954317877,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436358,15,,0,0,3846.40106546565,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:44:00,15:44:00,2429224,16,,0,0,4063.71259862936,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436359,17,,0,0,4349.18290001425,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436360,18,,0,0,4649.8979364906,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:47:00,15:47:00,2429227,19,,0,0,5108.12077063067,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436361,20,,0,0,5395.77414604906,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436362,21,,0,0,5942.5839124477,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436363,22,,0,0,6216.76992696602,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:50:00,15:50:00,2429228,23,,0,0,6705.51616861345,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436364,24,,0,0,6942.73250110887,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436365,25,,0,0,7298.47145383137,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:53:00,15:53:00,2429229,26,,0,0,7541.14473007804,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436366,27,,0,0,7773.20916732799,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:56:00,15:56:00,2429230,28,,0,0,8165.65656184289,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436367,29,,0,0,8467.67908424581,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436368,30,,0,0,8652.95856313887,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436369,31,,0,0,8861.19011830645,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436370,32,,0,0,9102.0933307529,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436371,33,,0,0,9338.74903034531,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,15:59:00,15:59:00,2429231,34,,0,0,9738.78908284315,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436372,35,,0,0,10017.7862153648,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436373,36,,0,0,10329.0253481828,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:04:00,16:04:00,2429232,37,,0,0,11610.6665855453,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436374,38,,0,0,12694.8335980577,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:08:00,16:08:00,2429233,39,,0,0,13083.2753586511,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436375,40,,0,0,13271.0620613277,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436376,41,,0,0,13486.0893751016,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436377,42,,0,0,13668.6764264122,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436378,43,,0,0,13866.9190314204,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436379,44,,0,0,14073.7182276571,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436380,45,,0,0,14384.2519157321,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:12:00,16:12:00,2429234,46,,0,0,14682.6072775471,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436382,47,,0,0,14994.9250406433,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436383,48,,0,0,15312.8382776652,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436384,49,,0,0,15537.8246161722,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436385,50,,0,0,15738.0274896643,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:15:00,16:15:00,2429235,51,,0,0,16180.7289657526,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436386,52,,0,0,16649.0216785818,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436387,53,,0,0,17095.9027594728,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436388,54,,0,0,17503.593404692,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436389,55,,0,0,17760.8502492594,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:18:00,16:18:00,2429236,56,,0,0,18101.0263244201,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436390,57,,0,0,18316.8168968837,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436391,58,,0,0,18710.530802133,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:21:00,16:21:00,2429237,59,,0,0,18980.356433067,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2440806,60,,0,0,19133.8437020688,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2440802,61,,0,0,19344.4640398462,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2440803,62,,0,0,19727.9472660836,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2440804,63,,0,0,20008.8207895086,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:25:00,16:25:00,2429222,64,,0,0,20240.4959643743,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,,,2436395,65,,0,0,20602.9474346209,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_2,16:30:00,16:30:00,2429221,66,,0,0,20942.87873909,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:30:00,16:30:00,2429221,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436348,2,,0,0,204.519662408758,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2440805,3,,0,0,648.886732181985,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:33:00,16:33:00,2429223,4,,0,0,948.664627802391,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436350,5,,0,0,1206.93960524362,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436351,6,,0,0,1405.77530489899,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436352,7,,0,0,1601.76343089734,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436353,8,,0,0,1824.46945531729,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436354,9,,0,0,2018.11240527482,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436355,10,,0,0,2254.63194623765,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:37:00,16:37:00,2429226,11,,0,0,2626.78850306577,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436356,12,,0,0,3109.96865829089,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:42:00,16:42:00,2429225,13,,0,0,3458.51180950899,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436357,14,,0,0,3648.8954317877,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436358,15,,0,0,3846.40106546565,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:44:00,16:44:00,2429224,16,,0,0,4063.71259862936,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436359,17,,0,0,4349.18290001425,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436360,18,,0,0,4649.8979364906,0,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,16:47:00,16:47:00,2429227,19,,0,0,5108.12077063067,1,,,,,1,1,,,,,,,,,,,
t_199629_b_6369_tn_3,,,2436361,20,,0,0,5395.77414604906,0,,,,,1,1,,,,,,,,,,,
